Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4311879061,https://www.linkedin.com/jobs/view/4311879061,Pending,2025-10-12 22:44:33.037666,2025-11-02 22:44:33.184667,Found a Bad Word in About Job,"
About the job
Job Title: Python Developer 
Location: Tamilnadu, India
Location Preference: We are specifically looking to hire talented individuals from Tier 2 and Tier 3 cities for this opportunity.
Employment Type: Full-time

Company Description:

We build big data products, application development, and ERP implementations on the public cloud. Our 200+ years technology expertise in specialized fields helps deliver solutions faster and cheaper to our clients in fintech and manufacturing verticals. Our team is dedicated to delivering high-quality, customized solutions that meet and exceed client expectations.

Position Overview: 

As a Python Developer, you will be responsible for implementing customised software solutions for our clients in the United States. You will work closely with clients to understand their requirements, architect and develop customized solutions, and ensure high-quality code. The ideal candidate will have hands-on experience with Python programming and application development.

Responsibilities: 
Develop customized Python applications to meet client-specific needs.
Collaborate with clients to define project scope, timelines, and deliverables.
Provide support to development teams.
Ensure code quality and adherence to best practices.

Qualifications: 
Bachelor's degree in Computer Science or a related field.
2-5 years of hands-on experience with Python programming.
Strong understanding of ERP systems and business processes.
Excellent problem-solving and analytical skills.
Effective communication and project management skills.

Benefits: 
● Competitive salary and performance bonuses
● Flexible working hours and remote options
● Collaborative, high-impact team environment
● Professional development opportunities 

How to Apply: 
If you are a talented Python Developer looking for a new opportunity, please submit your resume to jobs@megovation.io. We look forward to hearing from you!

Contains bad word ""Manufacturing"". Skipping this job!
",Skipped,Not Available
4314233732,https://www.linkedin.com/jobs/view/4314233732,Pending,2025-10-19 22:44:35.897442,2025-11-02 22:44:35.952201,Required experience is high,"
About the job
Job Title: SSE – Python & LLM Integration
Location: Hybrid, Chandigarh, India
Experience: 3 to 6+ years in software development
Employment Type: Full-time

About the Role
We are looking for a hands-on technical lead with strong Python expertise and a deep understanding of Large Language Model (LLM) integration to lead the design, development, and deployment of AI-powered solutions. This role requires a balance of technical leadership, architecture design, and hands-on coding to ensure high-quality, scalable, and efficient AI-driven applications.

You will collaborate closely with product, data science, and MLOps teams to integrate LLMs into real-world applications, optimize performance, and guide the team in best practices for AI system design.

Key Responsibilities
Lead the development and integration of Python-based applications with LLMs (OpenAI, DeepSeek, Anthropic, LLaMA, etc.).
Architect and implement LLM pipelines including prompt engineering, retrieval-augmented generation (RAG), fine-tuning, and evaluation.
Design scalable microservices and APIs for AI features.
Collaborate with MLOps teams to deploy and monitor AI models in production.
Ensure performance optimization, cost efficiency, and security in LLM workflows.
Guide the team on Python best practices, code reviews, and technical problem-solving.
Stay updated on emerging AI/LLM advancements and propose adoption where beneficial.

Required Skills & Experience
Technical:
Strong proficiency in Python (FastAPI, Flask).
Solid experience with LLM integration (OpenAI API, Hugging Face Transformers, LangChain, LlamaIndex).
Understanding of RAG pipelines (vector databases like Pinecone, Weaviate, FAISS, Milvus).
Experience with prompt engineering & evaluation techniques.
Knowledge of MLOps tools (MLflow, Kubeflow, Langfuse) and deployment on AWS/GCP/Azure.
Familiarity with containerization and orchestration (Docker, Kubernetes).
Strong grasp of REST APIs, GraphQL, and microservices architecture.
Knowledge of model fine-tuning and performance optimization.

Soft Skills:
Excellent leadership and mentoring abilities.
Strong problem-solving and analytical skills.
Effective communication with technical and non-technical stakeholders.
Ability to work in a fast-paced, evolving AI environment.

Nice-to-Have
Experience with agentic AI or Model Context Protocol (MCP).
Background in data pipelines (ETL, streaming data).
Exposure to AI security & compliance practices.
Prior work in scalable enterprise AI products.

Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4319460096,https://www.linkedin.com/jobs/view/4319460096,Pending,2025-10-28 22:44:38.541150,2025-11-02 22:44:38.601258,Required experience is high,"
About the job
Position Overview:

We are looking for a motivated and skilled Python Developer with expertise in Artificial Intelligence (AI) and Machine Learning (ML) to join our expanding technology team. The ideal candidate should possess strong programming abilities in Python, practical experience with ML algorithms, and a passion for leveraging data-driven solutions to address complex business challenges.

Key Responsibilities:

Design, develop, and optimize ML models, algorithms, and pipelines.
Handle large datasets, including preprocessing, feature engineering, and model training.
Build scalable, production-ready ML solutions using Python frameworks.
Collaborate with data scientists, product teams, and business stakeholders to transform requirements into technical deliverables.
Deploy ML models into production environments and monitor their performance.
Continuously refine existing code, enhance model accuracy, and improve efficiency.
Stay updated with the latest advancements in AI/ML and recommend best practices.

Required Qualifications:

2.5–3.5 years of professional experience in Python development.
Strong knowledge of Machine Learning, Deep Learning, and Data Science fundamentals.
Hands-on expertise with libraries and frameworks such as TensorFlow, PyTorch, Scikit-learn, Keras, Pandas, and NumPy.
Solid understanding of data preprocessing, feature engineering, and model evaluation methods.
Experience with SQL/NoSQL databases and building data pipelines.
Familiarity with cloud platforms (AWS, GCP, or Azure) for ML deployment.
Strong analytical and problem-solving skills with the ability to write clean, efficient, and maintainable code.
Excellent communication and collaboration skills.

Preferred Skills:

Experience in Natural Language Processing (NLP) or Computer Vision.
Exposure to MLOps tools (MLflow, Kubeflow, Docker, Kubernetes, Airflow).
Understanding of big data technologies (Spark, Hadoop).
Prior experience in deploying AI/ML models into production environments.

What We Offer:

A collaborative and transparent work culture that values teamwork and continuous learning.
A supportive environment with an open-door policy.
Opportunities for professional growth, learning, and career development.
Competitive salary and benefits package.

Job Details:

Location: Kharadi, Pune
Job Type: Full-time, On-site

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4332935522,https://www.linkedin.com/jobs/view/4332935522,Pending,2025-10-29 22:44:43.162936,2025-11-02 22:44:51.609939,Problem in Easy Applying,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a4858854]
	(No symbol) [0x0x7ff6a4858b1c]
	(No symbol) [0x0x7ff6a48ac927]
	(No symbol) [0x0x7ff6a488126f]
	(No symbol) [0x0x7ff6a48a968a]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
4311926794,https://www.linkedin.com/jobs/view/4311926794,Pending,2025-10-19 22:45:00.926168,2025-11-02 22:45:10.003353,Problem in Easy Applying,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a4858854]
	(No symbol) [0x0x7ff6a4858b1c]
	(No symbol) [0x0x7ff6a48ac927]
	(No symbol) [0x0x7ff6a488126f]
	(No symbol) [0x0x7ff6a48a968a]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
4253622554,https://www.linkedin.com/jobs/view/4253622554,Pending,2025-07-05 22:49:05.278392,2025-11-02 22:49:13.889213,Problem in Easy Applying,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a4858854]
	(No symbol) [0x0x7ff6a4858b1c]
	(No symbol) [0x0x7ff6a48ac927]
	(No symbol) [0x0x7ff6a488126f]
	(No symbol) [0x0x7ff6a48a968a]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
4320000846,https://www.linkedin.com/jobs/view/4320000846,Pending,2025-10-30 22:50:41.942451,2025-11-02 22:50:41.990600,Required experience is high,"
About the job
Role: AI Engineer
Location: Pune (On-site)
Type: Full-Time
Experience: 3+ Years 
Timings: 3:00 pm – 12:00 am

Job Title: AI Engineer 

About the Role 
We’re hiring an AI Engineer with hands-on expertise in Large Language Models (LLMs) and Generative AI to build intelligent solutions like chatbots, content generators, and summarization tools. The role involves full-cycle AI development, from model design and integration to deployment and optimization, using frameworks like OpenAI, Hugging Face, Lang Chain, and vector databases. 
 Key Responsibilities 
Design, develop, and deploy LLM-based Generative AI applications (chatbots, Q&A systems, summarizers). 
Work with OpenAI, Hugging Face, Cohere, and similar APIs for model integration. 
Apply prompt engineering, RAG pipelines, and fine-tuning for business-specific use cases. 
Integrate AI models with web/mobile apps, collaborating with frontend and backend teams. 
Utilize Lang Chain, Llama Index, and vector DBs (Pinecone, FAISS, We-Aviate) for semantic search and LLM orchestration. 
Deploy and monitor models on AWS/GCP/Azure (Any one is fine) ensuring performance and cost efficiency. 
Stay updated on emerging trends in Generative AI and LLMs. 
 Requirements 
B.E./B.Tech/M.Tech in Computer Science, AI/ML, or related field. 
3–5 years of hands-on experience in AI/ML and Generative AI projects. 
Strong Python programming skills. 
Practical experience with OpenAI APIs, Hugging Face Transformers, or similar tools. 
Familiarity with Lang Chain, embeddings, and LLM orchestration. 
Experience deploying AI solutions on cloud platforms (AWS, GCP, or Azure). 
Excellent communication and collaboration skills.

Experience required 5 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4319847386,https://www.linkedin.com/jobs/view/4319847386,Pending,2025-10-31 22:54:05.739021,2025-11-02 22:54:05.793696,Found a Bad Word in About Job,"
About the job
About the Company
ZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.
About the Role
We are seeking a talented and motivated student intern for Portfolio Management - Wealth Manager role. This is an extraordinary opportunity for a self-driven, financially skilled student with an eye for investment analysis and advisory.
About the Internship:
As a Wealth Manager, you will work on cutting-edge projects involving investment advisory, portfolio management, asset allocation and risk profiling. You will have the opportunity to engage in multiple mini-projects across a large number of functional areas. The internship is designed to provide practical exposure to wealth management simulation.
Key Responsibilities
As part of the internship, you will work through a structured set of assignments designed to enhance your understanding of investment strategies and client portfolio management - asset allocation. Your primary responsibilities will include:
1. Wealth Management & Client Engagement
Learn about client interaction and investment strategies.
Assist in preparing pitch books and investment presentations for clients.
Analyze and present market data insights for portfolio recommendations.
Participate in mock client meetings to develop communication skills.
2. Financial Research & Analysis
Conduct fundamental and technical analysis of equities and alternative investments.
Understand debt securities and yield to maturity (YTM) calculations.
Compare investment options such as corporate bonds, NCDs, and mutual funds.
3. Portfolio & Risk Management
Develop portfolio allocation strategies.
Perform AI powered risk profiling using our Virtual Risk Analyser and understand your behavioural biases.
Create a portfolio of assets allocating virtual money to buy equities, debt, ETFs and alternative investments such as REITs, INVITs etc. with near live price feeds and compare your asset allocation to target asset allocation suggested through AI powered risk profiling.
4. Technical & AI-Driven Financial Tools
Learn about artificial intelligence in portfolio management.
Work on Virtual Risk Analyser.
Work on Virtual Portfolio Analyser.
5. Capstone Project
Prepare an investment proposal for a client, including:
Portfolio allocation recommendations.
Long-term macroeconomic outlook.
Security/fund selection and justification.
What You Will Learn
Practical exposure to investment advisory, portfolio construction, and risk analysis.
Hands-on experience of asset allocation using investment advisory tools.
Strong analytical and financial modelling skills.
Enhanced presentation and communication skills.
Knowledge of AI applications in finance.
Who Should Apply?
Student of fresh graduate from any academic discipline.
Strong analytical and problem-solving skills.
Basic knowledge of Microsoft Office.
Willingness to self-learn and work in a fast-paced environment.
Internship Details
Duration: Self-paced. Option of 1 month or 2 months within a period of 4 months provided.
Type: Unpaid

Contains bad word ""Construction"". Skipping this job!
",Skipped,Not Available
4315811706,https://www.linkedin.com/jobs/view/4315811706,Pending,2025-10-19 22:54:25.724482,2025-11-02 22:54:25.802317,Required experience is high,"
About the job
🌍 Join the Mission: Junior ESG Data Analyst (Remote)
 Location: Remote | Headquarters: Frankfurt, Germany
 Start Date: 1st January 2026
 Type: Full-time | Junior Level

Agents for Impact (AfI) is a fast-growing player in the field of impact investing and ESG services, supporting financial institutions around the world-especially in developing and emerging markets-in becoming more sustainable, resilient, and responsible. As we continue to expand our service portfolio and grow our data-driven offerings, we are looking for a Junior ESG Data Analyst to join our dynamic and mission-driven team.

What You’ll Be Working On:

You will support our team in enhancing and digitizing key ESG processes and products. Key responsibilities include:

Assisting in the automation of Sustainability Rating data reporting process with the help of Microsoft Copilot Studio and PowerAutomate
Supporting the development of interactive ESG Dashboards in Power BI 
Contributing to the development and rollout of ESG digital products and tools
Helping to create visually compelling PowerPoint presentations and templates that communicate ESG and sustainability performance to financial market participants and impact investors
Assisting in the structuring and organization of internal ESG data repository

What We’re Looking For:

Strong analytical skills and a solid understanding of ESG KPIs (qualitative and quantitative)
Strong background with automation tools or applications
Proficiency in MS Excel (Pivot Tables, PowerQuery), Power BI, and working with databases (SQL and non-SQL)
Passion for sustainability and ESG topics
Strong attention to detail, curiosity, and a collaborative mindset
Design and presentation skills (e.g., PowerBI, PowerPoint, Canva) are a plus
Fluency in English; knowledge of Russian is an advantage
Open to candidates with 0–2 years of relevant experience (recent graduates welcome)

Skills Needed:

· Microsoft Copilot Studio
· PowerBI
· PowerPoint
· PowerApp
· PowerAutomate
· Microsoft365
· Advanced Excel skills
· Database Management System
· Prompt Engineering

Why Join Us?

Work remotely with flexible hours in an international and mission-aligned team
Be part of an innovative and growing company shaping the future of ESG in finance
Gain exposure to real-world sustainability challenges faced by financial institutions in emerging markets
Opportunity to grow professionally and contribute to the development of cutting-edge ESG tools and services

Ready to Make an Impact?

 We look forward to receiving your application (CV and short motivation) at info@agentsforimpact.com. Kindly put “Application Junior ESG Data Analyst” in the title of your application. 
Let’s build a more sustainable financial world together!

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4316095786,https://www.linkedin.com/jobs/view/4316095786,Previous resume,2025-10-19 22:54:30.453310,2025-11-02 23:42:28.005628,Problem in Easy Applying,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=141.0.7390.123)
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a47d82f1]
	(No symbol) [0x0x7ff6a48888be]
	(No symbol) [0x0x7ff6a48a8fa2]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
4332622011,https://www.linkedin.com/jobs/view/4332622011,Pending,Unknown,2025-11-02 23:55:25.866790,Found a Bad Word in About Job,"
About the job
Company Description
priwison llp - FMCG BRAND

Role Description
SHOPIFY IS A MUST! This is an on-site internship role for a Web Developer located in Mumbai. The Web Developer intern will work on tasks such as designing, developing, and maintaining web applications. This includes front-end and back-end development, programming to implement functionalities, and ensuring an optimal user experience through web design. The role involves collaboration with team members to deliver high-quality technology solutions within specified timelines.

Qualifications
Proficiency in Back-End Web Development and Programming
Skills in Front-End Development and Web Design
Experience or knowledge in general Web Development concepts and practices
Strong analytical and problem-solving abilities
Ability to work collaboratively in an on-site team environment
Pursuing or completed a degree in Computer Science, Information Technology, or a related field


NOTE: This is a 3 month PAID internship culminating into a Full Time Role based on
performance.

Ready to Make an Impact?
Click &quot;Apply&quot; or send your profile directly to Manav Modi [manavdmodi@gmail.com/
Priwison@gmail.com]

Contains bad word ""Shopify"". Skipping this job!
",Skipped,Not Available
4332602908,https://www.linkedin.com/jobs/view/4332602908,Pending,2025-11-02 20:55:28.405464,2025-11-02 23:55:28.453409,Required experience is high,"
About the job
We’re Hiring | Full Stack Developer (React + Node.js)

Bakhul Tech is looking for a passionate and growth-driven Full Stack Developer skilled in React.js and Node.js to join our dynamic team! 

 Position Details:
Experience: Minimum 2 Years
Role Type: Full-Time (On-site / Remote)
Salary: Up to ₹20,000/month
Location: Bhopal / Remote

We’re Looking For Someone Who:
Has strong knowledge of React.js, Node.js, MongoDB & REST APIs
Writes clean, maintainable, and scalable code
Communicates effectively & collaborates with the team
Shows leadership and takes ownership of projects
Is eager to learn and grow long-term with us

 Why Join Bakhul Tech?
Be part of an innovative and supportive team
Work on impactful real-world projects
Grow into leadership and product roles
Enjoy a flexible work culture (Office + Remote)
📩 Apply Now: hr@bakhultech.com

 📞 Contact: +91 7725861803
 💬 Or simply DM us today!

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4320217674,https://www.linkedin.com/jobs/view/4320217674,Pending,2025-11-02 19:55:42.452382,2025-11-02 23:55:42.513898,Found a Bad Word in About Job,"
About the job
We're building India's first protein shake vending machine designed for gyms (not repurposed coffee machines). Fresh shakes in under a minute, UPI payments, auto-cleaning. Backed by NTU Singapore. Now entering pilot manufacturing and need someone to build the cloud layer.

What you'll build:

Admin Dashboard
 Web interface for gym owners and service teams. Real-time sales, machine health, inventory alerts. Config pages to update flavours, prices, availability - changes sync instantly to machines. Command triggers like ""Lockout"" or ""Start Clean Cycle"" that execute remotely.

Machine-Cloud Gateway
 The bridge between our ESP32-powered machines and Firebase. You'll design the Firestore schema for machines, orders, telemetry. Write Cloud Functions for order validation, command dispatch, event logging. Handle device sync so dashboard updates push live to the DWIN tablet through ESP32. Build APIs/WebSocket endpoints for firmware communication.

Backend Systems
Server-side payment validation and business logic using Firebase Cloud Functions (Node.js). REST APIs for machine registration, telemetry ingestion, remote commands. Structured logging for machine performance and diagnostics.

 Tech stack:

Firebase (Firestore, Cloud Functions, Auth, Messaging)
Node.js/Express for custom endpoints and webhooks
Firestore security rules and data modeling
GitHub workflow
Helpful but optional: React/Tailwind for dashboard UI, Recharts/Chart.js, TypeScript, ESP32/IoT protocols (MQTT, serial, WebSocket), payment gateway experience.


What matters:
You've shipped something. Doesn't have to be production - a college project where you’ve handled databases, APIs, and frontend counts. Just something that proves you can build end-to-end.
You debug properly. Check logs, read serial output, isolate the problem systematically.
You think about edge cases. What happens if WiFi drops mid-transaction? What if Firebase query returns null? Machines breaking at 6 AM because of a null pointer isn't acceptable.
You understand when to use what. Firebase is fast for prototyping but has limits. Sometimes you need Postgres or Redis. You make pragmatic choices.

The reality:
You'll work with the founders. Expect to parse serial data from sensors, handle ESP32 UART events, and deal with timing constraints. You'll build systems where dashboard config → Firebase → ESP32 → DWIN display automatically. You'll debug why telemetry stopped flowing or why a command didn't reach the machine. This is IoT in production, not a web app.

Who should apply:
Final year students and new grads welcome. If you've built something real and can explain how it works, you're qualified. Problem-solving matters more than credentials.


Logistics:
Chennai
Start immediately
Full-time, compensation can be discussed based on involvement and long-term alignment

To apply:
Email: smartshakevending@gmail.com with:
GitHub/portfolio - we need to see code
Best project you've built: what stack, what problems, what you'd improve
When you can start

Website: www.smartshakevending.com 

Contains bad word ""Perl"". Skipping this job!
",Skipped,Not Available
4320295092,https://www.linkedin.com/jobs/view/4320295092,Pending,2025-11-02 19:55:47.036504,2025-11-02 23:55:55.821744,Problem in Easy Applying,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a4858854]
	(No symbol) [0x0x7ff6a4858b1c]
	(No symbol) [0x0x7ff6a48ac927]
	(No symbol) [0x0x7ff6a488126f]
	(No symbol) [0x0x7ff6a48a968a]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
4320326822,https://www.linkedin.com/jobs/view/4320326822,Pending,2025-11-02 19:56:00.701014,2025-11-02 23:56:00.740238,Required experience is high,"
About the job
Company Description
ZestFindz is a platform that offers thoughtfully curated, everyday essentials with a creative and modern touch. From fashion and lifestyle to home utilities and skincare, we emphasize quality, utility, and design through a seamless digital shopping experience. Headquartered in India, ZestFindz partners with emerging brands and local vendors to deliver a diverse range of products that enhance daily living. Our mission is to empower contemporary consumers by offering smart, practical, and stylish choices for their lifestyles.

Role Description
We are seeking a talented Full Stack Developer to design, build, and maintain scalable web and mobile applications. The ideal candidate should have hands-on experience in frontend (React.js, Next.js), backend (Node.js, Express), databases (PostgreSQL, MongoDB), and Python for AI/ML integration. You will work closely with the engineering team to deliver secure, high-performance, and user-friendly products.

Key Responsibilities
Develop responsive and dynamic web applications using React.js, Next.js and modern UI frameworks.
Build and optimize REST APIs and backend services with Node.js and Express.js.
Design and manage PostgreSQL and MongoDB databases, ensuring optimized queries and data modeling.
Implement state management using Redux/Context API.
Ensure API security with JWT, OAuth2, Helmet.js, and rate-limiting.
Integrate Google Cloud services (GCP) for hosting, storage, and serverless functions.
Deploy and maintain applications using CI/CD pipelines, Docker, and Kubernetes.
Use Redis for caching, sessions, and job queues.
Optimize frontend performance (lazy loading, code splitting, caching strategies).
Collaborate with design, QA, and product teams to deliver high-quality features.
Maintain clear documentation and follow coding standards.

Annual salary: 
6 LPA to 12 LPA

Qualifications
Bachelor's degree or equivalent experience in Computer Science
At least 2 - 4years' of experience

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4320038575,https://www.linkedin.com/jobs/view/4320038575,Pending,2025-11-02 19:56:05.239722,2025-11-02 23:56:05.286671,Found a Bad Word in About Job,"
About the job
Role Description
We're looking for a full-time developer (preferably in Delhi NCR) who enjoys solving puzzles - the kind that involves untangling legacy code and rebuilding it into something faster, cleaner, and future-ready. Your mission is to migrate our existing applications from an older framework into React, without losing business logic (or your patience).

Qualifications
• 1+ years of experience working with React is required.
• Experience of working with PHP and SQL is preferred.
• Strong debugging, problem-solving, and optimization skills,
• Ability to work collaboratively in a fast-paced environment.

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4332189377,https://www.linkedin.com/jobs/view/4332189377,Pending,2025-11-02 15:56:53.253113,2025-11-02 23:56:53.287996,Required experience is high,"
About the job
Location - Bengaluru, KA
Work Mode - Work from Office
Work Hours - General India Shift
Description - 
Complete all Production Readiness related tasks (Integration Testing, Metrics and Alarms setup, Runbook updates, AWS CDK setup) for an AWS application,
Working collaboratively with cross functional teams (Ex: Technical requirement gathering, code review). 
Required - 
1. 2+ years In development 
2. Proficiency in Core Java, DSA, OOPS, AWS
3. Bachelor degree in computer science or related Stream

Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available
4303219003,https://www.linkedin.com/jobs/view/4303219003,Pending,2025-11-02 15:56:55.998581,2025-11-02 23:57:04.455563,Problem in Easy Applying,"Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6a4a7e8e5+80021]
	GetHandleVerifier [0x0x7ff6a4a7e940+80112]
	(No symbol) [0x0x7ff6a480060f]
	(No symbol) [0x0x7ff6a4858854]
	(No symbol) [0x0x7ff6a4858b1c]
	(No symbol) [0x0x7ff6a48ac927]
	(No symbol) [0x0x7ff6a488126f]
	(No symbol) [0x0x7ff6a48a968a]
	(No symbol) [0x0x7ff6a4881003]
	(No symbol) [0x0x7ff6a48495d1]
	(No symbol) [0x0x7ff6a484a3f3]
	GetHandleVerifier [0x0x7ff6a4d3dc7d+2960429]
	GetHandleVerifier [0x0x7ff6a4d37f3a+2936554]
	GetHandleVerifier [0x0x7ff6a4d58977+3070247]
	GetHandleVerifier [0x0x7ff6a4a983ce+185214]
	GetHandleVerifier [0x0x7ff6a4a9fe1f+216527]
	GetHandleVerifier [0x0x7ff6a4a87b24+117460]
	GetHandleVerifier [0x0x7ff6a4a87cdf+117903]
	GetHandleVerifier [0x0x7ff6a4a6dbb8+11112]
	BaseThreadInitThunk [0x0x7fff435fe8d7+23]
	RtlUserThreadStart [0x0x7fff4414c53c+44]
",Easy Applied,Not Available
